"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000239779.7",6.91664488578064,-0.549361325819864,0.676545387627919,-0.812009564866027,0.416786143133953,NA
"ENSG00000115307.17",3.55631542069201,0.447427589232033,0.9833172097703,0.45501856856197,0.649095880216054,NA
"ENSG00000287687.2",0.628896145499377,-4.20008288580194,2.66140051493814,-1.57814761898006,0.114531700661133,NA
"ENSG00000200488.1",1.13794770930626,0.192933408485589,1.39963902715754,0.137845119164337,0.890362824766717,NA
"ENSG00000034510.6",1245.1991925528,0.545284659613232,0.164533249338655,3.31413049827324,0.000919285920963505,0.0980080768777193
"ENSG00000176407.18",97.5764852312019,-0.0405698764220294,0.252025234293362,-0.160975453651618,0.872112733635898,0.982621423581558
"ENSG00000042493.16",0.908330504785121,-0.180203241889679,1.6542051905479,-0.108936450519777,0.913252895338455,NA
"ENSG00000168906.13",2.0259625247864,-0.422508491915859,1.194286376641,-0.353774856834746,0.723507617821121,NA
"ENSG00000168887.11",1.14162855061209,0.878763969899325,1.56071671137297,0.563051554132633,0.573399778995235,NA
"ENSG00000132305.22",13.7683998564255,0.427758561447561,0.554666498544537,0.771199563287153,0.440588653021114,0.858020932345258
"ENSG00000239305.7",1.31911777523316,-0.183261630739439,1.41164884755484,-0.129820975702897,0.896708067142145,NA
"ENSG00000153561.13",2.20139297290864,-0.668619784579769,1.15774788331826,-0.577517604837606,0.563589849500865,NA
"ENSG00000172086.9",10.1694035107948,-0.157931934662177,0.594993074743258,-0.26543491238167,0.790674444210842,NA
"ENSG00000153574.9",1.89384776851962,0.700813578851369,1.34322837585495,0.521738217751176,0.601852611321526,NA
"ENSG00000144021.3",0.505655668661605,-0.542445052550582,2.18160224812605,-0.248645257409563,0.803635197281682,NA
"ENSG00000144028.15",2.38867005424988,0.519177224982565,1.04067688348824,0.498884171657911,0.617860985442869,NA
"ENSG00000196843.17",40.1332059107395,-0.703786612244218,0.36663481483043,-1.91958478512119,0.0549103674054663,0.4721311054595
"ENSG00000075568.17",2.4735785331349,0.729537881126679,1.085661648217,0.671975363894277,0.50159938027163,NA
"ENSG00000135951.16",0.945163401177477,-0.155236766897192,1.71756279512701,-0.0903820036959482,0.927983657126929,NA
"ENSG00000158417.12",6.77723195820284,0.0642537530812984,0.876208006837058,0.0733316205512,0.941542229868057,NA
"ENSG00000227259.2",85.2448644482032,0.510713249501114,0.320833862956844,1.59183087718459,0.111422710262972,0.635410005915108
"ENSG00000071082.11",40.7789968040502,0.58085855293733,0.377829330808941,1.53735696403903,0.124205919022815,0.666519069561235
"ENSG00000158435.8",44.7231668000294,-0.49622656226437,0.321858767580453,-1.54175250838967,0.123133746765212,0.666519069561235
"ENSG00000071054.17",2.79580842464465,1.43366407107441,1.16834877753698,1.22708569447622,0.219790384043387,NA
"ENSG00000115652.15",0.89680062871511,0.42376666004438,1.66433552315043,0.254616124062672,0.799019604351671,NA
"ENSG00000214199.3",30.8908224923473,0.365790888909536,0.370184007284368,0.988132608950183,0.323087707421893,0.831531026425817
"ENSG00000153201.17",2.84796595263928,-0.0969545553099687,1.07541061563877,-0.0901558473573179,0.928163370090228,NA
"ENSG00000153094.26",2.87080836955186,0.719207118672634,1.30650641715599,0.550481122196254,0.581989421445417,NA
"ENSG00000188177.15",19.4377399290683,0.819986834047389,0.584097232936304,1.40385331039021,0.160362535339176,0.698774305572971
"ENSG00000144136.11",9.11233646677795,-0.163644203501753,0.687889575703816,-0.237893128899823,0.811963984896392,NA
"ENSG00000144158.4",0.568913562328951,-0.171628933129722,1.95970682439285,-0.0875788822049419,0.930211387232936,NA
"ENSG00000115091.12",289.904571858597,0.0435385376634149,0.201857336815905,0.215689646708865,0.82922967200514,0.979813710602393
"ENSG00000088179.9",0.546772473148619,0.215951479021859,1.98662726576625,0.108702564765498,0.913438407523793,NA
"ENSG00000074054.21",1.15168428566685,-0.225045568331429,1.51521550434219,-0.148523802512916,0.881929402584931,NA
"ENSG00000211460.12",12.6672764128557,1.53930990692499,0.810122607484363,1.90009498896092,0.0574206552007097,0.478455370224835
"ENSG00000213236.3",1.05231043838017,1.24978789910728,1.59587157861498,0.783138139593875,0.433545996489041,NA
"ENSG00000169967.17",1.07734856510374,-0.273988296814686,1.67100026637175,-0.163966638622744,0.869757406840922,NA
"ENSG00000163166.15",0.698580925870944,0.0799928246583938,1.94384676420828,0.0411518161468734,0.967174866249454,NA
"ENSG00000136709.12",3.7845543645981,0.086523720473165,1.00055666460413,0.086475582577223,0.931088365628658,NA
"ENSG00000144233.12",2.4701243647299,2.27981580300795,1.39033532743703,1.63975967381236,0.10105514594372,NA
"ENSG00000136720.7",1.52242106829915,0.341901765374623,1.40290858768003,0.243709225516982,0.807456027846729,NA
"ENSG00000196604.13",109.212977349796,-0.0812524323270776,0.224069845588077,-0.362621003793833,0.716888017995381,0.963180332439335
"ENSG00000196834.14",2.14985599474524,-0.30006202259591,1.33116334365704,-0.225413375470184,0.821657707261536,NA
"ENSG00000152102.18",2.77211733139209,0.107676907150441,1.08307692624335,0.0994175986408626,0.920806710290678,NA
"ENSG00000188219.16",2.7293243602515,-0.0535976670212577,1.00833721137954,-0.0531545066634294,0.957608802761406,NA
"ENSG00000204434.6",509.831860053197,-0.236429492154116,0.163799440307112,-1.44340842502776,0.148905452173966,0.680951418871706
"ENSG00000082258.13",9.60417699852784,0.547591069576107,0.68502266324689,0.799376573879498,0.424072089793369,NA
"ENSG00000048991.18",4.65782270460999,0.40491159268799,0.842431700678983,0.480646196435437,0.630767976612479,NA
"ENSG00000115866.11",9.33123752032343,1.04658221380749,0.618103464604109,1.69321525236527,0.0904145024118133,NA
"ENSG00000227347.1",4.2963706245148,-0.0744466864033712,0.818762582515572,-0.0909258532243139,0.927551507375896,NA
"ENSG00000230037.1",0.604873586878768,0.348484563454358,2.08018926344049,0.167525412028129,0.866956654153094,NA
"ENSG00000233045.1",21.2141530911116,0.302801370985004,0.489393495663455,0.618727820594563,0.53609567922383,0.890603146916353
"ENSG00000075884.14",7.03914578113593,0.587859120708552,0.794917930719317,0.73952177701741,0.459590221125274,NA
"ENSG00000169554.23",108.764454701691,-1.34238906305835,1.23543282285169,-1.0865739020595,0.277225164026823,0.795084617977033
"ENSG00000204406.14",2.88124967385819,-0.764187666831492,1.21250769152936,-0.630253871517802,0.528528498024532,NA
"ENSG00000135999.12",36.5113849339105,-0.537310389084487,0.426077402131236,-1.2610628641577,0.207286198850981,0.748797162424638
"ENSG00000168288.13",0.923380562611943,-0.0227338304131599,1.60608594236108,-0.0141548031855253,0.988706478203752,NA
"ENSG00000115145.10",2.75293455043756,-0.953303074661781,1.28983854079377,-0.739087137274649,0.459854086918266,NA
"ENSG00000196504.21",53.7478649749074,0.3301218428166,0.319991253672353,1.03165895638704,0.302231911102349,0.811961641843678
"ENSG00000153234.16",1.87631004896244,-0.822156880457609,1.22715602130213,-0.669969316196012,0.50287735052744,NA
"ENSG00000115159.17",0.339463671050112,0.778329768246833,3.24219052556556,0.240062933411683,0.810281468900857,NA
"ENSG00000123636.19",0.701573134483059,0.358625244761147,1.71499037197219,0.209112103847404,0.834360726078111,NA
"ENSG00000136536.15",1.02574409729243,-0.0865394675911071,1.58375552631176,-0.0546419356733926,0.956423728809609,NA
"ENSG00000153250.21",39.0260671173744,0.52435533581387,0.405359365680639,1.29355673066398,0.19581857649867,0.73610588930846
"ENSG00000115233.12",30.7040449066837,0.0799888735553046,0.365707637581482,0.218723552191285,0.826865401177814,0.979813710602393
"ENSG00000197635.11",2.55256144467983,0.15608917973548,1.06288472023861,0.146854288864402,0.883247032840459,NA
"ENSG00000115267.10",2.18108669756719,-0.477325037439868,1.20558345336929,-0.395928656872214,0.692157659774732,NA
"ENSG00000198648.12",9.17753188929352,-0.743605009199659,0.564360789838456,-1.31760572773405,0.187635667216244,NA
"ENSG00000172292.15",2.19127473413491,-0.746113200841674,1.09530699418349,-0.681190939895234,0.495750680098474,NA
"ENSG00000138398.17",1.12069565431498,0.249961944502543,1.40573152441627,0.177816275839969,0.858867264778174,NA
"ENSG00000144357.18",1.66272270185688,-0.082912603418511,1.34264971936001,-0.0617529667067835,0.950759559088017,NA
"ENSG00000128692.8",28.3449877650784,0.213288114392076,0.368087811723661,0.579448999936462,0.562286249499139,0.908526272261192
"ENSG00000115806.13",12.1607870170164,-0.393229329473473,0.529250063115722,-0.74299344842495,0.457485646962865,0.863335737335547
"ENSG00000198586.14",47.3006550783234,0.0774163025212058,0.305576449264548,0.253345121024637,0.800001531548081,0.973991265168353
"ENSG00000115827.14",0.581259596441771,-1.27423557758786,2.10080322864048,-0.606546848470179,0.544151682852419,NA
"ENSG00000233762.3",4.34765384886568,1.39360146581024,0.866533368080652,1.60824904977061,0.10778064451777,NA
"ENSG00000077380.16",0.401531556550313,-0.574473185163714,2.37078270478615,-0.242313723650829,0.808537080660508,NA
"ENSG00000115840.14",44.4239481372337,-0.131857634288492,0.322544246204183,-0.408804794505685,0.682682921108187,0.956227576232623
"ENSG00000128708.13",4.8665344729267,1.00270434807827,0.916024146351868,1.09462654676911,0.273680280488059,NA
"ENSG00000091428.18",1.66153392778507,1.74570072131976,1.336987789832,1.30569683178566,0.191655675825219,NA
"ENSG00000172845.18",64.9877534380134,-0.142160118802259,0.262457436109434,-0.541650184919828,0.588059512912667,0.928898691967591
"ENSG00000138430.16",9.74084408595129,0.12978924120987,0.603691620414914,0.214992616794427,0.829773074916813,NA
"ENSG00000138433.16",1.70519141830685,0.449744322655013,1.31290247669733,0.342557296248208,0.731931532878354,NA
"ENSG00000235655.3",33.5179807286367,0.223743986236354,0.400140393435912,0.559163708305268,0.576049998745767,0.91691925420194
"ENSG00000115966.18",8.80534736417693,-0.156438418722639,0.645191393237065,-0.242468235569222,0.808417366945043,NA
"ENSG00000154518.10",472.149081414522,0.413671732177646,0.20503439701614,2.0175723595543,0.0436358179530117,0.423784815683105
"ENSG00000144320.14",6.18951540435331,0.0237547009041556,0.830550996159995,0.0286011346852681,0.977182707107894,NA
"ENSG00000128654.14",1.47127023468508,1.08163248249795,1.78081859190208,0.607379374528355,0.54359917312345,NA
"ENSG00000170144.22",64.7944027074421,0.25230599915056,0.291409635622551,0.865812136278704,0.386593192673712,0.840206158993045
"ENSG00000180228.14",2.70202644969106,-2.51928327665565,1.226724336948,-2.05366699002927,0.040007933553092,NA
"ENSG00000236667.1",13.2892849970189,0.808779682759502,0.508787703279466,1.58962112792112,0.111920231719198,0.635410005915108
"ENSG00000170035.16",3.14242747418818,1.63768421433447,1.23917499948401,1.32159236186689,0.186303928201651,NA
"ENSG00000138434.17",1.1179066120903,-0.369865690198308,1.49502363773992,-0.247397887806943,0.804600308678195,NA
"ENSG00000077232.19",0.449363777213709,-0.772352672766305,2.29346612435379,-0.336762189144575,0.736296178491802,NA
"ENSG00000061676.16",2.49816571976458,-1.00165756382153,1.10678712821751,-0.905013744996031,0.365458105488885,NA
"ENSG00000065548.18",5.40997633438857,-1.02287647810394,0.781996777466872,-1.30803157708316,0.190862599181286,NA
"ENSG00000204253.4",1.94109287754906,1.17243766140995,1.16607406197301,1.00545728581439,0.314676707386835,NA
"ENSG00000115419.14",4.57893208277658,0.0117415016859499,0.872386368107195,0.0134590613920587,0.989261546918591,NA
"ENSG00000115415.21",5.26504970562425,-0.205442348700908,0.783442120955359,-0.262230410142339,0.793143809583466,NA
"ENSG00000138378.20",1.98030623284844,0.194310798316438,1.1917263071115,0.163049852266337,0.87047918339146,NA
"ENSG00000173559.15",3.48272779569671,-0.95447992530798,1.06107876182897,-0.899537300758664,0.368366536848078,NA
"ENSG00000196950.14",0.921071985491592,-1.08222307111503,1.51332078897295,-0.715131305273026,0.474527911548569,NA
"ENSG00000081320.12",1.27608360700977,2.03408251765259,1.55605636128451,1.3072036259493,0.191143564406307,NA
"ENSG00000119041.11",0.367299802384846,-0.758038575340735,2.43034028943162,-0.311906352635917,0.755111694483482,NA
"ENSG00000065413.20",10.6583977862973,-0.543034283421829,0.560596019073051,-0.968673099605201,0.332708318298539,0.831628829289722
"ENSG00000115524.17",183.36368139615,0.0416342195414184,0.201331265981615,0.206794604595693,0.83617026998803,0.981990207315211
"ENSG00000144381.18",0.430466529799556,-0.0700395075066804,2.2733362929243,-0.0308091274153659,0.975421761251892,NA
"ENSG00000115541.11",28.9752106901478,1.42606760374629,0.971654215629063,1.46766985704172,0.142193922365294,0.680951418871706
"ENSG00000082153.18",232.747794756408,0.525685070898162,0.255038812618737,2.06119635478392,0.0392843111626479,0.406782705909999
"ENSG00000013441.17",1.35879655602024,-0.0356069445435144,1.47898126767931,-0.0240753181406995,0.980792530885603,NA
"ENSG00000240344.10",0.770233118003299,0.808622672264151,1.8352682297666,0.440601901754157,0.659501225826848,NA
"ENSG00000223825.5",0.724785034362044,0.68646883799073,1.79552674277019,0.382321700723669,0.702222760253686,NA
"ENSG00000116030.17",259.302875020882,0.125374270570353,0.204769979693228,0.612268804041394,0.540359925964577,0.890965061488448
"ENSG00000055044.11",51.8309143372515,1.02057218643432,0.386811702702201,2.6384211731568,0.00832930623436003,0.292030856751592
"ENSG00000144426.19",0.820841434042312,-1.34491940384259,1.66916778196309,-0.805742489386444,0.420391344703639,NA
"ENSG00000138443.17",4.05320264314179,1.18252491756425,1.11730461757145,1.05837289040706,0.289885473766013,NA
"ENSG00000173166.18",0.411137939014915,-1.42321390465641,2.149897824155,-0.661991415901727,0.507976723081078,NA
"ENSG00000163599.18",0.924711502409255,0.715987965779226,1.95513403072966,0.366209147058843,0.714209017217623,NA
"ENSG00000114933.16",9.41301300223654,-0.852243636972657,0.65806242478831,-1.29508023079545,0.195292553869734,NA
"ENSG00000114942.15",98.5499805823836,0.844395307258576,0.30558453277069,2.76321350299561,0.00572353142698165,0.275588038209167
"ENSG00000234491.1",1.22243156279136,0.263285779678675,1.39234088178561,0.189095776129926,0.850017751926743,NA
"ENSG00000118263.16",7.65105156173893,0.719251420265811,0.631243733422186,1.1394195018246,0.254528225736242,NA
"ENSG00000118260.15",62.2038486026831,-0.322193524145067,0.270999228420538,-1.18890937816652,0.234475329340561,0.762245759757815
"ENSG00000197713.15",0.81960032637919,-0.0643129783656869,1.59604721175632,-0.0402951603761869,0.967857812107531,NA
"ENSG00000030419.17",7.17636437531633,0.353019926340575,0.869046720208149,0.406215129902362,0.684584538152599,NA
"ENSG00000197756.10",533.674082329844,0.363191736748657,0.209153702392435,1.73648246525993,0.082478562168158,0.547771416330594
"ENSG00000163466.16",683.474081607134,-0.42176515467442,0.188933866322643,-2.23234279212902,0.0255923156854486,0.347222590100784
"ENSG00000127837.10",1.23178861235914,-0.609024799999581,1.68394720685208,-0.3616650198542,0.717602370073296,NA
"ENSG00000144579.9",15.5815979639337,0.192940910286412,0.483287702012007,0.399225781006153,0.68972684850513,0.958692138071587
"ENSG00000144580.15",2.53868275813591,0.762610089491749,1.03142317516604,0.739376531237032,0.459678389070641,NA
"ENSG00000163481.8",0.855886069286437,0.67840760778842,1.62251203468598,0.418121772464831,0.675858087041731,NA
"ENSG00000144567.11",3.79317314785711,1.20901227114608,1.17323008116459,1.03049886851347,0.30277588312868,NA
"ENSG00000158552.13",33.2413809241626,0.0391279409396982,0.412667154416562,0.0948171923084553,0.924460030908506,0.982621423581558
"ENSG00000127824.15",43.3886479934825,-0.29895491128582,0.461137940833847,-0.648298230991878,0.516792077976168,0.885535179877313
"ENSG00000123989.15",3.8088258829361,0.801547727077386,0.882209557809666,0.90856840076348,0.363577992723015,NA
"ENSG00000235225.1",6.15883224892216,1.17062756050181,0.812927362296915,1.44001495680281,0.149863167536613,NA
"ENSG00000036257.14",25.7261752331492,-0.261679765123509,0.367219634518558,-0.71259742270204,0.476094907046843,0.863335737335547
"ENSG00000168958.21",0.765327400991563,-1.04833942780798,1.70868955377979,-0.613534170375743,0.539523195962071,NA
"ENSG00000173744.18",9.94480445226778,0.543920050029318,0.610711535422117,0.890633332565704,0.373125910958854,NA
"ENSG00000153827.15",70.6110793108688,0.11011891958397,0.387025866953406,0.284525994220504,0.776007316329172,0.973991265168353
"ENSG00000135932.12",8.22613497532186,-0.0129612233003637,0.593314662881844,-0.0218454457832013,0.982571242332212,NA
"ENSG00000237758.1",1.62067171167662,1.63078415131976,1.28146397744136,1.27259461056086,0.20316193203392,NA
"ENSG00000173692.14",6.3931894996038,-0.511585368388115,0.692109823166683,-0.739167905531819,0.459805046837807,NA
"ENSG00000187514.17",45.2081762372675,0.855720008980116,0.388391923158234,2.20323842478951,0.0275779483637719,0.347222590100784
"ENSG00000156973.14",12.7978121802568,-0.1515280111678,0.596581759777804,-0.253993704440841,0.799500421782321,0.973991265168353
"ENSG00000144524.18",0.828019986540309,0.52414488635059,1.68370181703275,0.311305054759822,0.755568724935057,NA
"ENSG00000135930.15",19.476435171812,-0.27063312087405,0.464458645985054,-0.582685074792985,0.56010532244906,0.906523404232681
"ENSG00000204120.16",2.22049204606534,-0.200265362892095,1.2687901188134,-0.157839629992853,0.874583169838998,NA
"ENSG00000168918.14",0.867730109413041,-1.25249670152509,1.58670624005426,-0.789368989613515,0.429896375005618,NA
"ENSG00000077044.11",0.509741637900147,-0.954072487930433,2.15745498810892,-0.442221271446645,0.658329094826663,NA
"ENSG00000188042.8",23.0862857461623,0.0334751434011741,0.435953941956813,0.0767859633311682,0.938793817406999,0.988690524150151
"ENSG00000163359.17",2.96071912529366,2.22018103826267,1.49439901072693,1.48566816648433,0.137366914771507,NA
"ENSG00000132323.9",6.12780945653073,-0.232235474043733,0.716615565151202,-0.324072606481459,0.745883065577839,NA
"ENSG00000142327.13",27.9597955156301,-0.0399416857864703,0.392567605732155,-0.10174473187103,0.918959295455738,0.982621423581558
"ENSG00000115677.18",11.1695770263729,0.875062546389215,0.651946355832621,1.34223090375533,0.17952113917743,0.710596527418888
"ENSG00000113851.16",3.40319236936957,-2.76814866624993,1.29234801917002,-2.14195296095838,0.0321972674446191,NA
"ENSG00000150995.21",5.8274787751891,0.121589331731262,0.861704925672139,0.141103210749806,0.887788407220081,NA
"ENSG00000134108.14",30.4883048480636,-0.0693425686540055,0.365640065130781,-0.189647074450671,0.849585696472467,0.982621423581558
"ENSG00000168137.20",48.9439337037038,0.119043354051343,0.304030268249651,0.391550995026561,0.695390002589762,0.959399100994184
"ENSG00000156983.17",6.10971675903304,-0.538928896633711,0.897066907178002,-0.600767782560474,0.547994665314218,NA
"ENSG00000171135.15",13.0964759986775,0.289766389636691,0.536388115609822,0.540217766210674,0.589046861843227,0.928898691967591
"ENSG00000125037.13",16.8199230876578,-0.114347531138662,0.471589688630808,-0.24247250076789,0.808414062391205,0.973991265168353
"ENSG00000254999.4",31.0865316174349,-0.11149794056268,0.426131950574584,-0.261651210176423,0.793590358934368,0.973991265168353
"ENSG00000132155.14",2.10509387787714,-1.04039495787002,1.14423009557661,-0.909253271603327,0.363216450275432,NA
"ENSG00000144713.13",126.400345937581,0.512014059476011,0.267682513499407,1.91276618252893,0.0557779922478615,0.475346960483987
"ENSG00000170860.4",13.7321382208927,-0.653926452716718,0.573004389811843,-1.1412241587389,0.253776653349683,0.775892595331867
"ENSG00000131389.18",1.30073107270504,0.221355527241789,1.6084918224883,0.137616818529644,0.890543262737936,NA
"ENSG00000177463.16",3.10276722338715,-0.276443245096203,1.01464046388005,-0.27245438649181,0.785272659328467,NA
"ENSG00000206560.12",1.23031949099976,1.66473243612711,1.61431450683024,1.03123178852915,0.302432136939537,NA
"ENSG00000263740.2",0.659278570079046,1.09233393001656,1.98970065827558,0.54899410394891,0.583009496084409,NA
"ENSG00000154822.18",15.4834010989762,-0.552376965179299,0.587259697131823,-0.940600841292376,0.346909450624844,0.840206158993045
"ENSG00000182568.18",59.057429005322,0.624250313825513,0.374838079402839,1.66538659791454,0.095835651491195,0.588934756503323
"ENSG00000293339.1",0.722759920559818,1.23364368625529,1.74488476584837,0.707005820900434,0.479562860453514,NA
"ENSG00000170142.12",6.37940366973839,-0.528471600024677,0.779783920198007,-0.677715436720578,0.497952136904677,NA
"ENSG00000174748.22",16.9462320066519,0.598873891570567,0.504749851995413,1.18647660658652,0.235434134497252,0.762245759757815
"ENSG00000077097.17",24.8397331833464,0.183622041725352,0.38519753050876,0.476695791592505,0.633578760059884,0.947076972604578
"ENSG00000151092.18",14.2280308042994,0.12375834650065,0.494408744052226,0.250315853005174,0.80234309770837,0.973991265168353
"ENSG00000033867.18",11.8773699931397,-0.771711991830307,0.671902768068873,-1.14854712393625,0.250742770998398,0.775892595331867
"ENSG00000163508.13",2.00992290097828,0.817547387629942,1.61841292647261,0.505153767779041,0.613450839258034,NA
"ENSG00000163527.10",10.799250331825,-0.442867766040527,0.594379751743308,-0.745092282739446,0.45621593411002,0.863335737335547
"ENSG00000237433.1",25.795519830205,1.10175996587052,0.469594156769599,2.34619607162421,0.0189661272947652,0.332079646997434
"ENSG00000237676.1",462.723066520007,0.370700520344527,0.195421620785293,1.8969268541264,0.057837592642285,0.478455370224835
"ENSG00000170275.15",1.54075451526457,-0.385801397504565,1.38394634687528,-0.278769042149386,0.780422073775701,NA
"ENSG00000163539.19",0.603725623230417,1.61048388198469,2.0525331637024,0.784632331630474,0.432669167939987,NA
"ENSG00000170248.15",0.454602079277412,0.582607433172259,2.21733748482204,0.262750906057505,0.792742577507013,NA
"ENSG00000224858.5",2.35166449854727,-0.0977895825637315,1.08271921074234,-0.0903185069531409,0.928034113833506,NA
"ENSG00000172939.9",2.98244981424558,-1.42381219737322,1.2668983904839,-1.12385666290837,0.261073838748021,NA
"ENSG00000223668.1",2.28882202351531,0.272410162393515,1.26922794207119,0.21462666662458,0.830058401442073,NA
"ENSG00000114784.4",26.5764487361653,-0.0540424088250125,0.390350604973897,-0.138445818032295,0.889888088080902,0.982621423581558
"ENSG00000234287.1",42.6399421641911,0.51602786989458,0.335195586126524,1.53948289074367,0.123686451625459,0.666519069561235
"ENSG00000168036.19",0.943796491775177,1.67021860734252,1.60539772796864,1.04037683512602,0.298164859626271,NA
"ENSG00000114857.19",62.8371954153437,-0.409824634016568,0.271861117554328,-1.50747792734527,0.131688197411877,0.676823789023033
"ENSG00000169964.8",3.80054945576662,-2.47568140045148,1.05561361985102,-2.34525337102117,0.0190141534286203,NA
"ENSG00000163812.16",13.4413496312214,0.568085780284252,0.558251982084765,1.01761533951525,0.308860794624209,0.811961641843678
"ENSG00000075914.13",18.3927970301542,0.638197730658855,0.457049380592878,1.39634305997963,0.162611212801567,0.701527235480946
"ENSG00000211456.14",1.92529941932218,-0.948954046563736,1.21892394042529,-0.778517850943709,0.436263787175489,NA
"ENSG00000160801.14",2.22733300403778,0.149116460899566,1.35190367112462,0.110301099171896,0.91217058557145,NA
"ENSG00000160796.18",1.92504923502544,-1.90063983013491,1.53052734007747,-1.24182024088423,0.214302892957377,NA
"ENSG00000181555.22",21.3460579830822,-0.660027981584454,0.434963692045107,-1.51743235965545,0.129157559037133,0.676823789023033
"ENSG00000173473.11",0.693511724936738,-0.402660990970951,1.70998410756505,-0.235476452201842,0.813838953479638,NA
"ENSG00000132153.15",0.370255587623225,0.291819385876389,2.36387240312967,0.123449719828376,0.901750987408256,NA
"ENSG00000047849.22",2.70667381314271,-0.0748066303545586,1.17545189710026,-0.0636407415217076,0.949256290433156,NA
"ENSG00000172046.21",4.57208763483869,-0.166989629762357,0.897820791312889,-0.185994389279142,0.852449161266218,NA
"ENSG00000114316.13",10.7543373788507,-0.656162846836949,0.56534179906583,-1.16064803260822,0.245785063468163,0.763519406838196
"ENSG00000067560.14",29.5889410342504,0.243561378610065,0.427920328741853,0.569174592210121,0.569237661444917,0.912106269503254
"ENSG00000164062.13",0.715238025198952,-0.316965253184944,1.65631424373749,-0.191367824302294,0.848237426673057,NA
"ENSG00000176095.12",5.59372582717772,0.123020440658364,0.705027102715676,0.174490370915536,0.8614800975838,NA
"ENSG00000004534.15",32.8922099505144,0.187718123053112,0.3559183281814,0.527419096432252,0.597902585140063,0.928898691967591
"ENSG00000003756.17",20.3273610181294,-0.692720252157812,0.463392014942812,-1.49489035162443,0.134943060739795,0.676823789023033
"ENSG00000114353.17",230.103216180029,-0.0508884403478216,0.196661761687577,-0.258761235082723,0.795819469302377,0.973991265168353
"ENSG00000114738.11",0.574482415549207,-1.74274864486149,1.91226617693871,-0.911352543844815,0.362109649513898,NA
"ENSG00000145050.19",0.914043022720988,-0.137043436481059,1.51019982692408,-0.0907452338676163,0.927695027449794,NA
"ENSG00000145041.17",10.3850433034348,0.910405311213616,0.635263025296523,1.43311553633814,0.151824822175796,0.680951418871706
"ENSG00000164080.14",7.30209744801184,-0.0539978256955047,0.734617583578483,-0.0735046735914889,0.941404525149411,NA
"ENSG00000090097.22",1.27980913110792,-1.09210909843299,1.42205168312844,-0.767981298703857,0.442498295461682,NA
"ENSG00000162244.12",157.80877880033,0.181005077047348,0.228723656639647,0.791370161296963,0.428728016937525,0.856004072900244
"ENSG00000164086.10",6.29621955133972,-1.71180908976288,0.892456247441684,-1.91808740727621,0.0550999289357514,NA
"ENSG00000164091.12",2.89361440665183,-0.197467196159827,1.03287549997095,-0.191181992568688,0.848383011250632,NA
"ENSG00000168273.8",29.3501516272634,0.118027218625291,0.401522785588968,0.29394899333587,0.768796879697745,0.973991265168353
"ENSG00000163939.19",19.1346797552139,0.160949431710495,0.499279251095335,0.322363549771794,0.747177294591859,0.968973495086343
"ENSG00000114902.14",3.23525831075568,0.266480394720869,0.969017299510129,0.275000657733958,0.783315732984838,NA
"ENSG00000163931.17",0.435198306463902,0.525330578769094,2.2325686978524,0.235303208933472,0.813973404670817,NA
"ENSG00000272886.6",0.86269578243637,0.591112260010765,1.67852106066644,0.352162551821703,0.724716359567642,NA
"ENSG00000163946.14",0.684934678880599,0.0340773970335823,1.80555087702842,0.0188736841853313,0.984941872779223,NA
"ENSG00000157500.12",4.20149123140703,-0.807464286082837,0.900473454468006,-0.896710815933915,0.369873247651563,NA
"ENSG00000174840.9",1.23387946414416,0.690845088306251,1.41801328883409,0.487192252531197,0.626122095161693,NA
"ENSG00000168374.11",23.7797539495757,-0.448145410153451,0.380390919414656,-1.17811805508674,0.238749545049163,0.762245759757815
"ENSG00000163681.17",3.5211825979897,0.990776454712676,0.920786489417367,1.07601106890653,0.281922306068927,NA
"ENSG00000136068.16",2.1990081835077,0.0561359388106767,1.14263694558818,0.0491284121587548,0.960816961111622,NA
"ENSG00000168291.13",3.43633949406932,-0.146777354794772,0.948694805876417,-0.15471503995342,0.877045972599624,NA
"ENSG00000163634.12",1.2195310288639,-1.19049679500572,1.67651102863716,-0.710103765898562,0.477639791182259,NA
"ENSG00000163635.20",2.16177285006968,-1.67799135519079,1.16512206039426,-1.44018503488208,0.149815055986706,NA
"ENSG00000163376.11",1.4590269096264,-0.899640191057227,1.32121466510521,-0.680919017036183,0.49592273422622,NA
"ENSG00000172340.15",3.77760409769093,-0.0337381916735109,0.960018777486637,-0.0351432622618473,0.971965504405847,NA
"ENSG00000241506.1",9.29644160827489,0.299391831122944,0.704768243749175,0.424808912402553,0.670975980147396,NA
"ENSG00000144744.18",4.74966263290121,-0.021265413379075,0.881847987491644,-0.0241146021544632,0.980761195874895,NA
"ENSG00000144746.7",80.2463977247197,0.274972001067636,0.282439331767551,0.973561293134412,0.330274412966226,0.831628829289722
"ENSG00000114861.24",5.67987972369026,0.115675619657192,0.772716559423808,0.14969993621393,0.881001358506895,NA
"ENSG00000163412.13",3.31806704310186,-0.839201922478652,0.889744201637667,-0.943194595630984,0.345581377202524,NA
"ENSG00000163602.12",7.27431079130322,-1.45628086775053,1.59568341276475,-0.912637717545311,0.36143311041605,NA
"ENSG00000163605.16",5.39654480636127,0.623596876728488,0.855106934829723,0.729261863433098,0.46584149567644,NA
